"","sEVp_2D_S1","sEVp_2D_S2","sEVp_2D_S3","Exomere_2D_S4","Exomere_2D_S5","Exomere_2D_S6","Supermere_2D_S7","Supermere_2D_S8","Supermere_2D_S9","sEVp_3D_S10","sEVp_3D_S11","sEVp_3D_S12","Exomere_3D_S13","Exomere_3D_S14","Exomere_3D_S15","Supermere_3D_S16","Supermere_3D_S17","Supermere_3D_S18","Exomere_FPLC_S19","Exomere_FPLC_S20","Exomere_FPLC_S21","Exomere_FPLC_S22","Supermere_FPLC_S23","Supermere_FPLC_S24","Supermere_FPLC_S25","Supermere_FPLC_S26","sEV_3D_W_S1","sEV_3D_W_S2","sEV_3D_W_S3","sEV_3D_W_S4","hEV_3D_W_S5","hEV_3D_W_S6","hEV_3D_W_S7","hEV_3D_W_S8","NV_3D_W_S9","NV_3D_W_S10","NV_3D_W_S11","NV_3D_W_S12","Supermere_NCB_A","Supermere_NCB_B","Supermere_NCB_C","EV_NCB_A","EV_NCB_B","EV_NCB_C","NV_NCB_A","NV_NCB_B","NV_NCB_C","Exomere_NCB_A","Exomere_NCB_B","Exomere_NCB_C","sEVp_2D_1","sEVp_3D_1_A","sEVp_3D_1_B","sEVp_3D_1_C","Exomere_2D_1","Exomere_3D_1_A","Exomere_3D_1_B","Exomere_3D_1_C","Supermere_2D_1","Supermere_3D_1_A","Supermere_3D_1_B","Supermere_3D_1_C"
"INTS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09329984108269,0.913676309044306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INTS13",1.04502146372108,0.994767528778592,1.72428090178803,1.00220905713425,1.00549035410265,0.938549062015139,0.902522832082467,0.97867333431387,0.913425459870047,0,0.914974561122061,0,0,1.08755107600109,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INTS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332496027067,1.82735261808861,2.28882646333773,0,0.85659114315139,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"INTS3",5.22510731860538,3.97907011511437,3.44856180357606,2.0044181142685,2.01098070820531,0.938549062015139,0,0.97867333431387,0,0,0.914974561122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,1.82735261808861,1.14441323166886,1.40622028107499,1.71318228630278,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"INTS5",3.13506439116323,1.98953505755718,3.44856180357606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IPO11",2.09004292744215,0.994767528778592,6.0349831562581,2.0044181142685,0,1.87709812403028,0,0,0,1.00291398713826,1.82994912224412,1.97496908236458,1.00838553243079,0,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,2.20957089621075,2.19065735084318,0,0,0,4.09329984108269,4.56838154522153,3.43323969500659,2.81244056214998,1.71318228630278,3.71662632656861,0,0,0,0,0,0,0,0,0,0,0,0
"IPO4",5.22510731860538,4.97383764389296,9.48354495983415,4.008836228537,4.02196141641062,3.75419624806056,1.80504566416493,1.95734666862774,0,11.0320538585209,13.7246184168309,11.8498144941875,3.02515659729238,5.43775538000545,6.33345671831209,2.16261307621472,1.99560131960412,2.20598961211184,2.39769383220227,4.50609480812641,0,4.26113561975238,0,0,0,0,0,0,0,1.59581101606843,0,0,0,0,0,0,0,0,2.8935676753035,2.20957089621075,1.46043823389545,1.52649690295939,1.23956780923994,0,6.13994976162403,3.65470523617722,4.57765292667546,4.92177098376246,5.99613800205973,3.71662632656861,5.01972195279664,2.40322645371002,2.70909954536201,2.728260498172,5.28934817170111,0,0.691444405957742,1.35404442937087,0,0,1.94441377966817,0
"IPO5",28.2155795204691,33.8220959784721,20.6913708214563,89.1966060849483,85.4666800987256,64.7598852790446,62.2740754136902,59.6990733931461,43.8444220737622,47.1369573954984,55.8134482284457,45.4242888943854,34.285108102647,39.1518387360392,41.1674686690286,14.0569849953957,9.97800659802059,14.3389324787269,35.9654074830341,29.2896162528217,10.4897530215449,26.9871922584318,7.3538404862774,7.92693338628015,6.5296261682243,1.05029990529307,0,1.67171928649192,2.95470692717584,0,0,0,0,0,0,0,0,0,67.2754484508063,56.7123196694093,57.6873102388704,10.6854783207158,11.1561102831595,9.3749748406575,39.9096734505562,43.8564628341267,43.4877028034168,68.2016836321369,53.9652420185376,70.6159002048036,35.8551568056903,12.0161322685501,18.9636968175341,17.051628113575,46.9429650238474,19.2838512316857,26.9663318323519,29.1119552314736,28.5365996296176,13.6157593867741,23.3329653560181,13.8202713929659
"IPO7",29.2606009841901,34.8168635072507,44.8313034464887,57.1259162566523,65.3568730166725,63.8213362170295,41.5160502757935,31.3175466980438,42.9309966138922,30.0874196141479,34.7690333226383,24.6871135295573,29.243180440493,25.0136747480251,28.5005552324044,11.894371919181,10.9758072578227,13.235937672671,21.5792444898204,22.5304740406321,17.0458486600105,22.7260566386794,4.59615030392337,3.96346669314008,4.66401869158878,2.10059981058613,1.68427269659129,3.34343857298384,2.95470692717584,3.19162203213686,0,0,0,0,0,0,0,0,41.2333393730748,38.299228867653,39.4318323151772,16.7914659325533,13.6352459016393,13.3928212009393,39.9096734505562,37.4607286708166,48.0653557300923,56.951921383537,56.5350154479918,49.8027927760194,26.5328160362108,9.61290581484008,13.5454977268101,10.913041992688,44.9594594594595,15.4270809853486,13.1374437131971,13.5404442937087,17.5110952272653,7.13206444069118,9.0739309717848,6.91013569648297
"IPO8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,1.82735261808861,0,1.40622028107499,0,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"IPO9",4.18008585488431,7.95814023022873,2.58642135268204,21.0463901998193,22.1207877902584,15.9553340542574,23.4655936341441,21.5308133549051,11.8745309783106,7.02039790996785,9.14974561122061,4.93742270591145,16.1341685188927,11.963061836012,19.0003701549363,8.65045230485889,6.98460461861441,5.51497403027959,1.19884691610114,4.50609480812641,0,5.68151415966985,7.3538404862774,5.94520003971012,10.2608411214953,6.30179943175839,0,0,0,0,0,0,0,0,0,0,0,0,24.5953252400797,28.7244216507398,25.5576690931704,1.52649690295939,2.47913561847988,1.33928212009393,7.1632747218947,6.39573416331014,3.43323969500659,19.6870839350498,16.2752317198764,19.3264568981568,7.88813449725186,0.801075484570007,1.35454977268101,0.682065124543001,11.9010333863275,6.42795041056191,6.22299965361967,7.44724436153977,7.78270898989571,7.78043393529947,11.666482678009,10.3652035447245
"IQGAP1",50.1610302586117,41.7802362087008,33.6234775848665,73.1612611708003,80.4392283282124,93.8549062015139,134.475901980288,129.184880129431,121.485586162716,43.1253014469453,48.4936517394692,51.3491961414791,82.6876136593251,90.2667393080904,88.6683940563693,86.5045230485889,90.7998600419874,101.475522157144,65.9365803855624,64.2118510158014,62.9385181292696,42.6113561975238,68.9422545588506,66.3880671100963,75.5571028037383,108.180890245186,38.7382720215997,53.4950171677414,57.616785079929,52.6617635302582,13.2330129267484,0,9.36157573862748,5.92168495995254,5.75937680323139,6.41452442159383,0,0,117.912882768618,113.424639338819,107.342210191316,48.8479008947006,49.5827123695976,40.1784636028178,30.6997488081202,32.892347125595,35.4768101817348,51.3270402592371,47.9691040164779,45.342841184137,58.802457161332,24.0322645371002,28.4455452263011,21.826083985376,81.3237281399046,53.99478344872,42.86955316938,33.8511107342717,139.440202735631,71.9690139015201,68.054482288386,65.6462891165882
"IQGAP3",10.4502146372108,6.96337270145014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7914659325533,16.1143815201192,21.4285139215029,0,0,0,0.703110140537494,0,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"IREB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20957089621075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRF3",0,0,0,0,0,0,0,0,0.913425459870047,0,0.914974561122061,0,0,0,0,0,0,0,0,0,0,0,1.83846012156935,0,0.932803738317757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRGQ",0,0,0,0,0,0,3.61009132832987,6.85071334019709,9.13425459870047,0,0,0.98748454118229,0,0,0,3.24391961432208,4.9890032990103,3.30898441816775,0,0,0,0,2.75769018235402,4.9543333664251,3.73121495327103,3.1508997158792,0,0,0,0,0,0,0,0,0,0,0,0,2.8935676753035,2.946094528281,3.65109558473863,0,0,0,0,0,0,0,0,0,0.717103136113805,0,0,0,0,0,0,0,3.89135449494785,2.59347797843316,2.59255170622423,1.38202713929659
"ISG15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10299480605592,0,0,0,0,2.75769018235402,0.990866673285019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ISM2",0,0,0,0,0,0,0,0,0,0,0,0.98748454118229,0,0,0,5.40653269053681,4.9890032990103,5.51497403027959,0,0,0,0,4.59615030392337,4.9543333664251,5.59682242990654,3.1508997158792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94510848382487,0.648137926556057,2.07304070894489
"ISOC1",0,0,0,5.01104528567125,5.02745177051327,6.56984343410598,7.22018265665973,9.7867333431387,5.48055275922028,7.02039790996785,8.23477105009855,8.88736087064061,7.05869872701556,8.70040860800872,6.33345671831209,9.73175884296625,3.99120263920824,8.82395844844734,0,2.25304740406321,1.31121912769312,5.68151415966985,3.6769202431387,5.94520003971012,6.5296261682243,2.10059981058613,0,0,0,0,0,0,0,0,0,0,0,0,5.78713535060699,5.892189056562,5.11153381863409,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98350556438792,0.642795041056191,0,0,4.53991357743916,1.29673898921658,2.59255170622423,2.07304070894489
"ISOC2",0,0,3.44856180357606,0,0,0.938549062015139,0.902522832082467,0,2.74027637961014,0,2.74492368336618,1.97496908236458,3.02515659729238,7.61285753200763,4.22230447887473,8.65045230485889,15.9648105568329,9.92695325450326,0,0,0,0,13.7884509117701,15.8538667725603,12.1264485981308,14.7041986741029,0,0,0,0,0,0,0,0,0,0,0,0,4.34035151295525,2.946094528281,4.38131470168636,0,0,0,4.09329984108269,2.74102892713292,3.43323969500659,2.10933042161248,2.56977342945417,1.48665053062744,4.30261881668283,0,0,0,3.3058426073132,7.71354049267429,6.91444405957742,3.38511107342717,1.94567724747393,17.5059763544238,14.9071723107893,16.5843256715591
"IST1",16.7203434195372,16.9110479892361,10.3456854107282,0,0,0,0,0.97867333431387,0.913425459870047,9.02622588424437,1.82994912224412,3.94993816472916,0,0,0,0,0,1.10299480605592,0,1.1265237020316,0,1.42037853991746,1.83846012156935,1.98173334657004,1.86560747663551,0,52.2124535943301,51.8232978812495,42.8432504440497,51.0659525141898,26.4660258534968,16.7917227456258,18.723151477255,20.7258973598339,0,0,0,0,0,0,0,29.0034411562285,43.3848733233979,38.8391814827239,3.06997488081202,1.82735261808861,2.28882646333773,0,0,0,4.30261881668283,8.81183033027007,6.09547397706453,9.54891174360201,0,0,0,0,0,0,0,0
"ITCH",7.31515024604753,5.96860517267155,5.17284270536408,0,0,0.938549062015139,0,0,0,1.00291398713826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05281808977388,6.68687714596767,8.86412078152753,6.38324406427372,0,0,0,0,0,0,0,0,0,0,0,10.6854783207158,13.6352459016393,10.7142569607514,4.09329984108269,7.30941047235445,8.01089262168205,1.40622028107499,0.85659114315139,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITFG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36854539318259,0,2.95470692717584,1.59581101606843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITFG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6854783207158,7.43740685543964,9.3749748406575,0,0,0,0,0,0,1.43420627222761,3.20430193828003,1.35454977268101,4.774455871801,0,0,0,0,0,0,0.648137926556057,0
"ITGA2",38.6657941576798,38.7959336223651,24.1399326250324,0,0,0,0,0,0,15.043709807074,0.914974561122061,9.8748454118229,0,0,0,0,0,0,0,0,1.31121912769312,4.26113561975238,0,0,0,0,101.056361795478,106.990034335483,101.937388987567,97.3444719801743,145.563142194233,73.8835800807537,112.33890886353,94.7469593592406,0,0,0,0,0,0,0,93.116311080523,92.9675856929955,101.785441127139,7.1632747218947,9.13676309044306,10.2997190850198,0.703110140537494,5.13954685890834,0.743325265313722,22.9473003556418,27.2365664753802,15.5773223858316,22.508149109919,0,0,0,0,0,0,0,0
"ITGA3",17.7653648832583,20.8901181043504,1.72428090178803,0,0,0,0,0,0,2.00582797427653,0,1.97496908236458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.632635842052,23.4040700108869,25.1150088809947,25.5329762570949,16.5412661584355,10.0750336473755,15.6026262310458,11.8433699199051,0,0,0,0,0,0,0,9.15898141775637,11.1561102831595,6.69641060046964,0,0,0,0,0,0,3.58551568056903,11.2150567839801,8.12729863608604,6.82065124543001,0,0,0,0,0,0,0,0
"ITGA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8955450556868,28.4192278703626,20.6829484902309,25.5329762570949,13.2330129267484,6.71668909825034,9.36157573862748,2.96084247997627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITGA6",166.158412731651,146.230826730453,74.1440787768852,17.0375539712823,20.1098070820531,3.75419624806056,3.61009132832987,2.93602000294161,0,61.1777532154341,32.9390842003942,46.4117734355676,14.1173974540311,13.0506129120131,10.5557611971868,1.08130653810736,2.99340197940618,2.20598961211184,34.7665605669329,21.4039503386005,32.7804781923279,48.2928703571937,0,0.990866673285019,1.86560747663551,6.30179943175839,240.850995612555,372.793400887698,356.042184724689,362.249100647534,148.87139542592,124.258748317631,156.026262310458,216.141501038268,69.1125216387767,6.41452442159383,26.5593400745077,0,1.44678383765175,1.4730472641405,0,273.242945629732,332.204172876304,397.766789667897,38.8863484902855,45.6838154522153,57.2206615834432,16.1715332323624,17.1318228630278,13.379854775647,83.1839637892014,167.424776275131,127.327678632015,178.018997505723,11.2398648648649,8.99913057478667,4.84011084170419,17.6025775818213,1.29711816498262,1.94510848382487,1.94441377966817,2.07304070894489
"ITGA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67171928649192,2.95470692717584,1.59581101606843,0,0,0,0,0,0,0,0,0,0,0,7.63248451479697,13.6352459016393,6.69641060046964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITGAV",40.755837085122,41.7802362087008,21.5535112723503,0,0,0,0,0,0,17.0495377813505,2.74492368336618,11.8498144941875,0,0,0,0,0,0,0,0,3.93365738307935,11.3630283193397,0,0,0,0,129.68899763753,122.03550791391,127.052397868561,121.281637221201,119.097116340736,20.150067294751,71.7720806628107,59.2168495995254,0,0,0,0,0,0,0,73.2718513420509,90.4884500745156,81.6962093257296,3.06997488081202,6.39573416331014,2.28882646333773,2.10933042161248,2.56977342945417,1.48665053062744,17.2104752667313,35.2473213210803,25.0591707945986,25.918474732634,0,0,0,0,0,0,0,0
"ITGB1",64.7913307507067,74.6075646583944,40.5206011920187,7.01546339993975,8.04392283282124,0.938549062015139,0,0,0,34.099075562701,13.7246184168309,29.6245362354687,1.00838553243079,1.08755107600109,1.05557611971868,0,0,0,17.982703741517,9.01218961625282,11.800972149238,19.8852995588445,0,0,0,0,131.373270334121,133.737542919354,131.484458259325,142.02718043009,119.097116340736,110.825370121131,96.736282632484,97.7078018392169,34.5562608193883,0,0,0,0,0,0,158.755677907777,169.820789865872,202.231600134183,13.3032244835187,14.6188209447089,17.166198475033,4.21866084322497,5.13954685890834,2.97330106125489,53.0656320724216,140.989285284321,127.327678632015,184.15758362661,0.661168521462639,0,0.691444405957742,5.41617771748347,0,0,0,0
"ITGB4",166.158412731651,174.084317536254,81.9033428349313,6.0132543428055,10.0549035410265,1.87709812403028,5.4151369924948,4.89336667156935,2.74027637961014,88.2564308681672,43.0038043727369,66.1614642592134,8.06708425944635,8.70040860800872,8.44460895774946,2.16261307621472,0.997800659802059,2.20598961211184,31.1700198186295,20.2774266365688,36.7141355754073,66.7577913761207,3.6769202431387,5.94520003971012,6.5296261682243,6.30179943175839,493.491900101249,498.172347374592,484.571936056838,542.575745463266,337.441829632085,275.384253028264,259.00359543536,269.43666567784,92.1500288517022,6.41452442159383,15.9356040447046,0,1.44678383765175,2.20957089621075,0,271.716448726772,339.641579731744,346.874069104327,45.0262982519096,50.2521969974368,53.7874218884366,11.2497622485999,15.418640576725,11.1498789797058,107.565470417071,172.231229182551,123.264029313972,184.15758362661,3.3058426073132,3.21397520528095,1.38288881191548,12.8634220790232,3.89135449494785,0.648369494608289,0,1.38202713929659
"ITGB5",20.9004292744215,20.8901181043504,11.2078258616222,0,0,0,0,0,0,7.02039790996785,0,4.93742270591145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2652716841039,53.4950171677414,62.0488454706927,60.6408186106004,36.3907855485582,0,24.9642019696733,26.6475823197864,0,0,0,0,0,0,0,35.1094287680661,47.1035767511177,41.5177457229118,1.02332496027067,0.913676309044306,0,1.40622028107499,0,0,10.0394439055933,15.2204342068301,8.80457352242655,12.277172241774,0,0,0,0.677022214685433,0,0,0,0
"ITGB6",7.31515024604753,6.96337270145014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.632635842052,30.0909471568545,26.5923623445826,19.1497321928212,9.92475969506132,3.35834454912517,6.24105049241832,5.92168495995254,0,0,0,0,0,0,0,9.15898141775637,12.3956780923994,12.0535390808454,0,0,0,0,0,0,4.30261881668283,5.60752839199005,4.06364931804302,4.092390747258,0,0,0,0,0,0,0,0
"ITGB8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43206039076377,1.59581101606843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITM2B",4.18008585488431,2.98430258633578,2.58642135268204,3.00662717140275,4.02196141641062,2.81564718604542,6.31765982457727,5.87204000588322,5.48055275922028,1.00291398713826,0.914974561122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47735346358792,0,6.61650646337421,0,0,0,0,0,0,0,4.34035151295525,4.4191417924215,5.11153381863409,4.57949070887818,3.71870342771982,1.33928212009393,6.13994976162403,6.39573416331014,5.72206615834432,4.21866084322497,7.70932028836251,4.45995159188233,3.58551568056903,2.40322645371002,0.677274886340503,0.682065124543001,0.661168521462639,0.642795041056191,0,0,1.94567724747393,0,0,0
"ITM2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52649690295939,1.23956780923994,2.67856424018786,0,0,1.14441323166886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITPA",4.18008585488431,1.98953505755718,4.31070225447007,2.0044181142685,3.01647106230796,1.87709812403028,0.902522832082467,0.97867333431387,0.913425459870047,2.00582797427653,3.65989824448824,1.97496908236458,0,1.08755107600109,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17017575647762,1.4730472641405,0,0,0,1.33928212009393,7.1632747218947,6.39573416331014,5.72206615834432,2.81244056214998,3.42636457260556,4.45995159188233,4.30261881668283,0,1.35454977268101,0.682065124543001,0.661168521462639,0,0,0,0,0,0.648137926556057,0
"ITPK1",2.09004292744215,2.98430258633578,1.72428090178803,0,0,0,0,0,0,3.00874196141479,3.65989824448824,0,0,0,0,0,0,0,0,0,0,1.42037853991746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAG1",9.40519317348969,12.9319778741217,5.17284270536408,25.0552264283563,26.142749206669,23.4637265503785,39.7110046116285,41.1042800411825,34.7101674750618,2.00582797427653,7.31979648897649,13.8247835765521,21.1760961810467,25.0136747480251,25.3338268732484,37.8457288337577,31.9296211136659,36.3988285998453,49.1527235601465,41.6813769751693,53.7599842354178,12.7834068592572,9.19230060784675,10.8995334061352,6.5296261682243,16.804798484689,8.42136348295646,5.01515785947576,8.86412078152753,4.78743304820529,6.61650646337421,3.35834454912517,15.6026262310458,14.8042123998813,5.75937680323139,6.41452442159383,5.31186801490154,5.31752797016516,20.2549737271245,21.3591853300373,25.5576690931704,15.2649690295939,24.7913561847988,22.7677960415968,0,0,1.14441323166886,3.51555070268747,1.71318228630278,4.45995159188233,12.1907533139347,4.80645290742004,2.70909954536201,4.092390747258,24.4632352941176,16.712671067461,17.2861101489435,14.2174665083941,31.1308359595828,30.4733662465896,27.2217929153544,27.6405427859319
"JAK1",2.09004292744215,0.994767528778592,0,0,0,0,0,0,0,1.00291398713826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0011812352346,31.7626664433465,29.5470692717584,30.3204093053002,0,0,0,0,0,0,0,0,0,0,0,4.57949070887818,6.1978390461997,6.69641060046964,0,0,0,0,0,0,0,2.40322645371002,0.677274886340503,3.410325622715,0,0,0,0,0,0,0,0
"JMJD1C",0,0,0,2.0044181142685,0,0,0,0.97867333431387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JMJD7",1.04502146372108,0.994767528778592,0.862140450894014,1.00220905713425,1.00549035410265,2.81564718604542,0.902522832082467,0.97867333431387,1.82685091974009,1.00291398713826,0.914974561122061,0.98748454118229,1.00838553243079,3.26265322800327,4.22230447887473,6.48783922864417,2.99340197940618,7.72096364239142,0,0,0,0,6.43461042549272,6.93606671299514,3.73121495327103,10.5029990529307,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,0,1.46043823389545,0,0,0,0,0,0,0,0,0,0.717103136113805,0,0,0,1.32233704292528,2.57118016422476,0.691444405957742,0.677022214685433,1.94567724747393,4.53858646225802,5.83324133900451,6.21912212683467
"JUP",22.9904722018637,22.8796531619076,22.4156517232444,17.0375539712823,11.0603938951292,11.2625887441817,9.92775115290713,10.7654066774526,14.6148073579207,28.0815916398714,28.3642113947839,25.6745980707395,8.06708425944635,11.963061836012,13.7224895563429,6.48783922864417,6.98460461861441,7.72096364239142,10.7896222449102,12.3917607223476,6.55609563846558,15.6241639390921,0,4.9543333664251,2.79841121495327,0,38.7382720215997,38.4495435893141,35.4564831261101,36.7036533695739,49.6237984753066,10.0750336473755,3.12052524620916,5.92168495995254,0,0,0,5.31752797016516,16.6380141329951,16.9400435376158,12.4137249881114,45.7949070887818,50.8222801788376,40.1784636028178,24.5597990464961,18.2735261808861,19.4550249383707,16.8746433728999,14.5620494335736,17.0964811022156,15.7762689945037,17.6236606605401,14.2227726131506,18.415758362661,12.5622019077901,6.42795041056191,15.2117769310703,4.0621332881126,10.3769453198609,7.13206444069118,8.42579304522874,4.83709498753808
"K1C10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5953252400797,19.8861380658968,29.2087646779091,0,0,0,0,0,0,0,0,0,33.7038473973489,31.2419438982303,7.45002374974554,23.190214234462,13.2233704292528,7.71354049267429,127.917215102182,10.1553332202815,17.5110952272653,9.72554241912433,17.4997240170135,22.1124342287455
"K1H1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05299380591879,4.95827123695976,2.67856424018786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KARS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6590686718608,27.2513743865993,27.7483264440136,1.52649690295939,0,0,14.3265494437894,10.0504393994874,11.4441323166886,16.1715332323624,13.7054582904222,14.8665053062744,9.32234076947947,4.00537742285003,6.09547397706453,5.456520996344,15.2068759936407,5.14236032844953,7.60588846553516,8.1242665762252,15.5654179797914,5.18695595686631,8.42579304522874,3.45506784824148
"KARS1",10.4502146372108,9.94767528778592,16.3806685669863,19.0419720855508,23.1262781443611,27.217922798439,34.2958676191337,34.2535667009854,36.5370183948019,16.0466237942122,16.4695421001971,14.8122681177344,14.1173974540311,17.4008172160174,14.7780656760616,4.32522615242945,3.99120263920824,5.51497403027959,5.99423458050568,13.5182844243792,7.8673147661587,11.3630283193397,3.6769202431387,2.97260001985506,3.73121495327103,2.10059981058613,0,0,0,0,0,0,0,2.96084247997627,11.5187536064628,12.8290488431877,15.9356040447046,10.6350559403303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KBTBD4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332496027067,0,1.14441323166886,0.703110140537494,1.71318228630278,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"KCMF1",1.04502146372108,0.994767528778592,0.862140450894014,0,0,0,0,0,0,5.01456993569132,4.5748728056103,3.94993816472916,0,0,0,0,0,0,0,1.1265237020316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNAB2",0,0,0.862140450894014,6.0132543428055,6.03294212461593,8.44694155813625,0.902522832082467,0.97867333431387,0,2.00582797427653,1.82994912224412,1.97496908236458,1.00838553243079,1.08755107600109,1.05557611971868,0,0,0,0,1.1265237020316,1.31121912769312,1.42037853991746,0,0,0,0,0,0,1.47735346358792,1.59581101606843,0,0,0,0,5.75937680323139,6.41452442159383,21.2474720596062,15.9525839104955,1.44678383765175,0,1.46043823389545,0,0,0,0,0,0,2.10933042161248,0.85659114315139,2.22997579594117,0.717103136113805,0.801075484570007,1.35454977268101,0.682065124543001,2.64467408585056,0,0,0,0,0,0,0
